file,Query,FragmentCount,serialiser,,parameterSet,runNr,serializeTiming(ms),deSerializeTiming(ms),outputBytes,Transfertime 1MB/s (ms)
/home/mmlab/serializations-test/queries-19,19,,SesameRIO_BINARY_1600_gzipped,,8,3,89,64,500197,477.025032
/home/mmlab/serializations-test/queries-19,19,,SesameRIO_BINARY_32000,,6,3,54,36,2633129,2511.147499
/home/mmlab/serializations-test/queries-19,19,,SesameRIO_BINARY_32000_gzipped,,9,3,95,64,500243,477.0689011
/home/mmlab/serializations-test/queries-19,19,,SesameRIO_BINARY_800,,4,3,22,43,2633129,2511.147499
/home/mmlab/serializations-test/queries-19,19,,SesameRIO_BINARY_800_gzipped,,7,3,80,65,500326,477.148056
/home/mmlab/serializations-test/queries-19,19,,SesameRIO_TURTLE_0,,1,3,41,123,1356756,1293.903351
/home/mmlab/serializations-test/queries-19,19,,SesameRIO_TURTLE_0_gzipped,,2,3,57,151,320179,305.346489
/home/mmlab/serializations-test/queries-19,19,,Turtle_blocks,,1,3,63,168,1394944,1330.322266
/home/mmlab/serializations-test/queries-19,19,,Turtle_blocks_gzipped,,4,3,98,222,325118,310.0566864
/home/mmlab/serializations-test/queries-19,19,,Turtle_flat,,2,3,65,199,2216983,2114.279747
/home/mmlab/serializations-test/queries-19,19,,Turtle_flat_gzipped,,5,3,84,212,321622,306.722641
/home/mmlab/serializations-test/queries-19,19,,Turtle_pretty,,3,3,81,156,1525914,1455.224991
/home/mmlab/serializations-test/queries-19,19,,Turtle_pretty_gzipped,,6,3,78,191,321101,306.2257767
/home/mmlab/serializations-test/queries-19,19,431,"ERI_{disable_consistent_predicates=true, block_size=1024}",ERI (1024),4,4,104,81,374295,356.9555283
/home/mmlab/serializations-test/queries-19,19,431,"ERI_{disable_consistent_predicates=true, block_size=1024}_gzip","ERI (1024,GZIP)",7,4,111,79,294761,281.1059952
/home/mmlab/serializations-test/queries-19,19,431,"ERI_{disable_consistent_predicates=true, block_size=2048}",ERI (2048),5,4,90,60,374295,356.9555283
/home/mmlab/serializations-test/queries-19,19,431,"ERI_{disable_consistent_predicates=true, block_size=2048}_gzip","ERI (2048,GZIP)",8,4,121,77,294761,281.1059952
/home/mmlab/serializations-test/queries-19,19,431,"ERI_{disable_consistent_predicates=true, block_size=4096}",ERI (4096),6,4,82,59,374295,356.9555283
/home/mmlab/serializations-test/queries-19,19,431,"ERI_{disable_consistent_predicates=true, block_size=4096}_gzip","ERI (4096,GZIP)",9,4,113,83,294761,281.1059952
/home/mmlab/serializations-test/queries-19,19,431,N-Triples_utf-8,N-Triples,1,4,37,66,2640817,2518.479347
/home/mmlab/serializations-test/queries-19,19,431,N-Triples_utf-8_gzipped,N-Triples (GZIP),2,4,58,85,335457,319.9167252
/home/mmlab/serializations-test/queries-19,19,431,RDF_THRIFT,RDF Thrift,1,4,65,96,2528603,2411.463737
/home/mmlab/serializations-test/queries-19,19,431,RDF_THRIFT_gzipped,RDF Thrift (GZIP),3,4,96,102,407270,388.4029388
/home/mmlab/serializations-test/queries-19,19,431,RDF_THRIFT_Value,RDF Thrift (Value),2,4,60,93,2503579,2387.598991
/home/mmlab/serializations-test/queries-19,19,431,RDF_THRIFT_Value_gzipped,"RDF Thrift (Value,GZIP)",4,4,96,109,402752,384.0942383
/home/mmlab/serializations-test/queries-19,19,431,SesameRIO_BINARY_1600,Sesame Binary (1600),5,4,30,37,2633129,2511.147499
/home/mmlab/serializations-test/queries-19,19,431,SesameRIO_BINARY_1600_gzipped,"Sesame Binary (1600,GZIP)",8,4,88,53,500160,476.9897461
/home/mmlab/serializations-test/queries-19,19,431,SesameRIO_BINARY_32000,Sesame Binary (32000),6,4,48,36,2633129,2511.147499
/home/mmlab/serializations-test/queries-19,19,431,SesameRIO_BINARY_32000_gzipped,"Sesame Binary (32000,GZIP)",9,4,98,55,500271,477.0956039
/home/mmlab/serializations-test/queries-19,19,431,SesameRIO_BINARY_800,Sesame Binary (800),4,4,26,43,2633129,2511.147499
/home/mmlab/serializations-test/queries-19,19,431,SesameRIO_BINARY_800_gzipped,Sesame Binary (800),7,4,84,51,500225,477.0517349
/home/mmlab/serializations-test/queries-19,19,431,SesameRIO_TURTLE_0,Sesame Turtle,1,4,33,117,1356756,1293.903351
/home/mmlab/serializations-test/queries-19,19,431,SesameRIO_TURTLE_0_gzipped,Sesame Turtle (GZIP),2,4,67,140,320207,305.3731918
/home/mmlab/serializations-test/queries-19,19,431,Turtle_blocks,Jena Turtle (Blocks),1,4,68,171,1394944,1330.322266
/home/mmlab/serializations-test/queries-19,19,431,Turtle_blocks_gzipped,"Jena Turtle (Blocks,GZIP)",4,4,67,201,325099,310.0385666
/home/mmlab/serializations-test/queries-19,19,431,Turtle_flat,Jena Turtle (Flat),2,4,71,192,2216983,2114.279747
/home/mmlab/serializations-test/queries-19,19,431,Turtle_flat_gzipped,"Jena Turtle (Flat,GZIP)",5,4,95,210,321616,306.7169189
/home/mmlab/serializations-test/queries-19,19,431,Turtle_pretty,Jena Turtle (Pretty),3,4,87,149,1525914,1455.224991
/home/mmlab/serializations-test/queries-19,19,431,Turtle_pretty_gzipped,"Jena Turtle (Pretty,GZIP)",6,4,101,209,321105,306.2295914
/home/mmlab/serializations-test/queries-2,2,,"ERI_{disable_consistent_predicates=true, block_size=1024}",,4,1,3229,2404,13054567,12449.80526
/home/mmlab/serializations-test/queries-2,2,,"ERI_{disable_consistent_predicates=true, block_size=1024}_gzip",,7,1,3725,2644,10420492,9937.755585
/home/mmlab/serializations-test/queries-2,2,,"ERI_{disable_consistent_predicates=true, block_size=2048}",,5,1,3165,2329,13054567,12449.80526
/home/mmlab/serializations-test/queries-2,2,,"ERI_{disable_consistent_predicates=true, block_size=2048}_gzip",,8,1,3830,2610,10420492,9937.755585
/home/mmlab/serializations-test/queries-2,2,,"ERI_{disable_consistent_predicates=true, block_size=4096}",,6,1,3115,2340,13054567,12449.80526
/home/mmlab/serializations-test/queries-2,2,,"ERI_{disable_consistent_predicates=true, block_size=4096}_gzip",,9,1,3771,2665,10420492,9937.755585
/home/mmlab/serializations-test/queries-2,2,,N-Triples_utf-8,,1,1,1163,2366,81077924,77321.93375
/home/mmlab/serializations-test/queries-2,2,,N-Triples_utf-8_gzipped,,2,1,2001,2891,11529888,10995.75806
/home/mmlab/serializations-test/queries-2,2,,RDF_THRIFT,,1,1,2214,2958,77321588,73739.61258
/home/mmlab/serializations-test/queries-2,2,,RDF_THRIFT_gzipped,,3,1,3190,3864,14072875,13420.93945
/home/mmlab/serializations-test/queries-2,2,,RDF_THRIFT_Value,,2,1,2280,2889,76461702,72919.56139
/home/mmlab/serializations-test/queries-2,2,,RDF_THRIFT_Value_gzipped,,4,1,3215,3585,13925841,13280.7169
/home/mmlab/serializations-test/queries-2,2,,SesameRIO_BINARY_1600,,5,1,947,1228,85334602,81381.41823
/home/mmlab/serializations-test/queries-2,2,,SesameRIO_BINARY_1600_gzipped,,8,1,2835,1990,17317098,16514.8716
/home/mmlab/serializations-test/queries-2,2,,SesameRIO_BINARY_32000,,6,1,1458,1250,85334602,81381.41823
/home/mmlab/serializations-test/queries-2,2,,SesameRIO_BINARY_32000_gzipped,,9,1,3386,1938,17317402,16515.16151
/home/mmlab/serializations-test/queries-2,2,,SesameRIO_BINARY_800,,4,1,910,1152,85334602,81381.41823
/home/mmlab/serializations-test/queries-2,2,,SesameRIO_BINARY_800_gzipped,,7,1,2829,1895,17317606,16515.35606
/home/mmlab/serializations-test/queries-2,2,,SesameRIO_TURTLE_0,,1,1,1302,3979,41448775,39528.63216
/home/mmlab/serializations-test/queries-2,2,,SesameRIO_TURTLE_0_gzipped,,2,1,1918,4243,11066701,10554.02851
/home/mmlab/serializations-test/queries-2,2,,Turtle_blocks,,1,1,2123,6075,43313004,41306.49948
/home/mmlab/serializations-test/queries-2,2,,Turtle_blocks_gzipped,,4,1,2850,6695,11216843,10697.21508
/home/mmlab/serializations-test/queries-2,2,,Turtle_flat,,2,1,2318,6547,66673229,63584.54609
/home/mmlab/serializations-test/queries-2,2,,Turtle_flat_gzipped,,5,1,2986,7113,11085339,10571.80309
/home/mmlab/serializations-test/queries-2,2,,Turtle_pretty,,3,1,2542,6155,46785090,44617.73872
/home/mmlab/serializations-test/queries-2,2,,Turtle_pretty_gzipped,,6,1,3112,6526,11063317,10550.80128
/home/mmlab/serializations-test/queries-2,2,,"ERI_{disable_consistent_predicates=true, block_size=1024}",,4,2,3091,2353,13054567,12449.80526
/home/mmlab/serializations-test/queries-2,2,,"ERI_{disable_consistent_predicates=true, block_size=1024}_gzip",,7,2,3692,2626,10420492,9937.755585
/home/mmlab/serializations-test/queries-2,2,,"ERI_{disable_consistent_predicates=true, block_size=2048}",,5,2,3046,2375,13054567,12449.80526
/home/mmlab/serializations-test/queries-2,2,,"ERI_{disable_consistent_predicates=true, block_size=2048}_gzip",,8,2,3787,2685,10420492,9937.755585
/home/mmlab/serializations-test/queries-2,2,,"ERI_{disable_consistent_predicates=true, block_size=4096}",,6,2,3129,2354,13054567,12449.80526
/home/mmlab/serializations-test/queries-2,2,,"ERI_{disable_consistent_predicates=true, block_size=4096}_gzip",,9,2,3815,2704,10420492,9937.755585
/home/mmlab/serializations-test/queries-2,2,,N-Triples_utf-8,,1,2,1203,2450,81077924,77321.93375
/home/mmlab/serializations-test/queries-2,2,,N-Triples_utf-8_gzipped,,2,2,1930,2951,11529334,10995.22972
/home/mmlab/serializations-test/queries-2,2,,RDF_THRIFT,,1,2,2184,2919,77321588,73739.61258
/home/mmlab/serializations-test/queries-2,2,,RDF_THRIFT_gzipped,,3,2,3192,3581,14072693,13420.76588
/home/mmlab/serializations-test/queries-2,2,,RDF_THRIFT_Value,,2,2,2246,2839,76461702,72919.56139
/home/mmlab/serializations-test/queries-2,2,,RDF_THRIFT_Value_gzipped,,4,2,3128,3517,13925979,13280.8485
/home/mmlab/serializations-test/queries-2,2,,SesameRIO_BINARY_1600,,5,2,966,1195,85334602,81381.41823
/home/mmlab/serializations-test/queries-2,2,,SesameRIO_BINARY_1600_gzipped,,8,2,2859,1889,17318208,16515.93018
/home/mmlab/serializations-test/queries-2,2,,SesameRIO_BINARY_32000,,6,2,1471,1192,85334602,81381.41823
/home/mmlab/serializations-test/queries-2,2,,SesameRIO_BINARY_32000_gzipped,,9,2,3537,1959,17317768,16515.51056
/home/mmlab/serializations-test/queries-2,2,,SesameRIO_BINARY_800,,4,2,953,1230,85334602,81381.41823
/home/mmlab/serializations-test/queries-2,2,,SesameRIO_BINARY_800_gzipped,,7,2,2802,1971,17317454,16515.21111
/home/mmlab/serializations-test/queries-2,2,,SesameRIO_TURTLE_0,,1,2,1243,3594,41448775,39528.63216
/home/mmlab/serializations-test/queries-2,2,,SesameRIO_TURTLE_0_gzipped,,2,2,1911,4149,11066389,10553.73096
/home/mmlab/serializations-test/queries-2,2,,Turtle_blocks,,1,2,2147,5934,43313004,41306.49948
/home/mmlab/serializations-test/queries-2,2,,Turtle_blocks_gzipped,,4,2,3018,6694,11217093,10697.4535
/home/mmlab/serializations-test/queries-2,2,,Turtle_flat,,2,2,2401,6304,66673229,63584.54609
/home/mmlab/serializations-test/queries-2,2,,Turtle_flat_gzipped,,5,2,2997,7197,11085630,10572.08061
/home/mmlab/serializations-test/queries-2,2,,Turtle_pretty,,3,2,2473,5689,46785090,44617.73872
/home/mmlab/serializations-test/queries-2,2,,Turtle_pretty_gzipped,,6,2,3399,6468,11063303,10550.78793
/home/mmlab/serializations-test/queries-2,2,,"ERI_{disable_consistent_predicates=true, block_size=1024}",,4,3,3175,2353,13054567,12449.80526
/home/mmlab/serializations-test/queries-2,2,,"ERI_{disable_consistent_predicates=true, block_size=1024}_gzip",,7,3,3771,2659,10420492,9937.755585
/home/mmlab/serializations-test/queries-2,2,,"ERI_{disable_consistent_predicates=true, block_size=2048}",,5,3,3057,2343,13054567,12449.80526
/home/mmlab/serializations-test/queries-2,2,,"ERI_{disable_consistent_predicates=true, block_size=2048}_gzip",,8,3,3752,2688,10420492,9937.755585
/home/mmlab/serializations-test/queries-2,2,,"ERI_{disable_consistent_predicates=true, block_size=4096}",,6,3,3073,2353,13054567,12449.80526
/home/mmlab/serializations-test/queries-2,2,,"ERI_{disable_consistent_predicates=true, block_size=4096}_gzip",,9,3,3782,2704,10420492,9937.755585
/home/mmlab/serializations-test/queries-2,2,,N-Triples_utf-8,,1,3,1132,2476,81077924,77321.93375
/home/mmlab/serializations-test/queries-2,2,,N-Triples_utf-8_gzipped,,2,3,1938,2922,11528420,10994.35806
/home/mmlab/serializations-test/queries-2,2,,RDF_THRIFT,,1,3,2237,2869,77321588,73739.61258
/home/mmlab/serializations-test/queries-2,2,,RDF_THRIFT_gzipped,,3,3,3240,3560,14073138,13421.19026
/home/mmlab/serializations-test/queries-2,2,,RDF_THRIFT_Value,,2,3,2258,2846,76461702,72919.56139
/home/mmlab/serializations-test/queries-2,2,,RDF_THRIFT_Value_gzipped,,4,3,3188,3560,13926401,13281.25095
/home/mmlab/serializations-test/queries-2,2,,SesameRIO_BINARY_1600,,5,3,939,1165,85334602,81381.41823
/home/mmlab/serializations-test/queries-2,2,,SesameRIO_BINARY_1600_gzipped,,8,3,2886,2004,17318338,16516.05415
/home/mmlab/serializations-test/queries-2,2,,SesameRIO_BINARY_32000,,6,3,1462,1209,85334602,81381.41823
/home/mmlab/serializations-test/queries-2,2,,SesameRIO_BINARY_32000_gzipped,,9,3,3373,1927,17317928,16515.66315
/home/mmlab/serializations-test/queries-2,2,,SesameRIO_BINARY_800,,4,3,918,1208,85334602,81381.41823
/home/mmlab/serializations-test/queries-2,2,,SesameRIO_BINARY_800_gzipped,,7,3,2814,1909,17318270,16515.9893
/home/mmlab/serializations-test/queries-2,2,,SesameRIO_TURTLE_0,,1,3,1237,3630,41448775,39528.63216
/home/mmlab/serializations-test/queries-2,2,,SesameRIO_TURTLE_0_gzipped,,2,3,1930,4248,11066368,10553.71094
/home/mmlab/serializations-test/queries-2,2,,Turtle_blocks,,1,3,2152,5844,43313004,41306.49948
/home/mmlab/serializations-test/queries-2,2,,Turtle_blocks_gzipped,,4,3,2851,6647,11217297,10697.64805
/home/mmlab/serializations-test/queries-2,2,,Turtle_flat,,2,3,2317,6321,66673229,63584.54609
/home/mmlab/serializations-test/queries-2,2,,Turtle_flat_gzipped,,5,3,3001,7178,11085926,10572.3629
/home/mmlab/serializations-test/queries-2,2,,Turtle_pretty,,3,3,2471,5804,46785090,44617.73872
/home/mmlab/serializations-test/queries-2,2,,Turtle_pretty_gzipped,,6,3,3118,6562,11063388,10550.86899
/home/mmlab/serializations-test/queries-2,2,14815,"ERI_{disable_consistent_predicates=true, block_size=1024}",ERI (1024),4,4,3119,2315,13054567,12449.80526
/home/mmlab/serializations-test/queries-2,2,14815,"ERI_{disable_consistent_predicates=true, block_size=1024}_gzip","ERI (1024,GZIP)",7,4,3753,2614,10420492,9937.755585
/home/mmlab/serializations-test/queries-2,2,14815,"ERI_{disable_consistent_predicates=true, block_size=2048}",ERI (2048),5,4,3035,2359,13054567,12449.80526
/home/mmlab/serializations-test/queries-2,2,14815,"ERI_{disable_consistent_predicates=true, block_size=2048}_gzip","ERI (2048,GZIP)",8,4,3854,2693,10420492,9937.755585
/home/mmlab/serializations-test/queries-2,2,14815,"ERI_{disable_consistent_predicates=true, block_size=4096}",ERI (4096),6,4,3057,2292,13054567,12449.80526
/home/mmlab/serializations-test/queries-2,2,14815,"ERI_{disable_consistent_predicates=true, block_size=4096}_gzip","ERI (4096,GZIP)",9,4,3633,2642,10420492,9937.755585
/home/mmlab/serializations-test/queries-2,2,14815,N-Triples_utf-8,N-Triples,1,4,1067,2326,81077924,77321.93375
/home/mmlab/serializations-test/queries-2,2,14815,N-Triples_utf-8_gzipped,N-Triples (GZIP),2,4,1964,2887,11529204,10995.10574
/home/mmlab/serializations-test/queries-2,2,14815,RDF_THRIFT,RDF Thrift,1,4,2198,2941,77321588,73739.61258
/home/mmlab/serializations-test/queries-2,2,14815,RDF_THRIFT_gzipped,RDF Thrift (GZIP),3,4,3172,3553,14073137,13421.18931
/home/mmlab/serializations-test/queries-2,2,14815,RDF_THRIFT_Value,RDF Thrift (Value),2,4,2211,2901,76461702,72919.56139
/home/mmlab/serializations-test/queries-2,2,14815,RDF_THRIFT_Value_gzipped,"RDF Thrift (Value,GZIP)",4,4,3198,3412,13925766,13280.64537
/home/mmlab/serializations-test/queries-2,2,14815,SesameRIO_BINARY_1600,Sesame Binary (1600),5,4,862,1196,85334602,81381.41823
/home/mmlab/serializations-test/queries-2,2,14815,SesameRIO_BINARY_1600_gzipped,"Sesame Binary (1600,GZIP)",8,4,2874,1931,17317728,16515.47241
/home/mmlab/serializations-test/queries-2,2,14815,SesameRIO_BINARY_32000,Sesame Binary (32000),6,4,1480,1177,85334602,81381.41823
/home/mmlab/serializations-test/queries-2,2,14815,SesameRIO_BINARY_32000_gzipped,"Sesame Binary (32000,GZIP)",9,4,3444,1943,17317652,16515.39993
/home/mmlab/serializations-test/queries-2,2,14815,SesameRIO_BINARY_800,Sesame Binary (800),4,4,878,1154,85334602,81381.41823
/home/mmlab/serializations-test/queries-2,2,14815,SesameRIO_BINARY_800_gzipped,Sesame Binary (800),7,4,2876,1974,17317330,16515.09285
/home/mmlab/serializations-test/queries-2,2,14815,SesameRIO_TURTLE_0,Sesame Turtle,1,4,1287,3587,41448775,39528.63216
/home/mmlab/serializations-test/queries-2,2,14815,SesameRIO_TURTLE_0_gzipped,Sesame Turtle (GZIP),2,4,1929,4230,11066563,10553.8969
/home/mmlab/serializations-test/queries-2,2,14815,Turtle_blocks,Jena Turtle (Blocks),1,4,2176,5908,43313004,41306.49948
/home/mmlab/serializations-test/queries-2,2,14815,Turtle_blocks_gzipped,"Jena Turtle (Blocks,GZIP)",4,4,2835,6653,11216986,10697.35146
/home/mmlab/serializations-test/queries-2,2,14815,Turtle_flat,Jena Turtle (Flat),2,4,2313,6165,66673229,63584.54609
/home/mmlab/serializations-test/queries-2,2,14815,Turtle_flat_gzipped,"Jena Turtle (Flat,GZIP)",5,4,2956,7266,11085449,10571.908
/home/mmlab/serializations-test/queries-2,2,14815,Turtle_pretty,Jena Turtle (Pretty),3,4,2391,5818,46785090,44617.73872
/home/mmlab/serializations-test/queries-2,2,14815,Turtle_pretty_gzipped,"Jena Turtle (Pretty,GZIP)",6,4,3165,6401,11063329,10550.81272
/home/mmlab/serializations-test/queries-20,20,,"ERI_{disable_consistent_predicates=true, block_size=1024}",,4,1,1,1,3116,2.97164917
/home/mmlab/serializations-test/queries-20,20,,"ERI_{disable_consistent_predicates=true, block_size=1024}_gzip",,7,1,2,1,2339,2.230644226
/home/mmlab/serializations-test/queries-20,20,,"ERI_{disable_consistent_predicates=true, block_size=2048}",,5,1,1,2,3116,2.97164917
/home/mmlab/serializations-test/queries-20,20,,"ERI_{disable_consistent_predicates=true, block_size=2048}_gzip",,8,1,2,3,2339,2.230644226
/home/mmlab/serializations-test/queries-20,20,,"ERI_{disable_consistent_predicates=true, block_size=4096}",,6,1,1,0,3116,2.97164917
/home/mmlab/serializations-test/queries-20,20,,"ERI_{disable_consistent_predicates=true, block_size=4096}_gzip",,9,1,0,2,2339,2.230644226
/home/mmlab/serializations-test/queries-20,20,,N-Triples_utf-8,,1,1,0,1,67529,64.40067291
/home/mmlab/serializations-test/queries-20,20,,N-Triples_utf-8_gzipped,,2,1,2,1,11667,11.12651825
/home/mmlab/serializations-test/queries-20,20,,RDF_THRIFT,,1,1,1,1,65621,62.58106232
/home/mmlab/serializations-test/queries-20,20,,RDF_THRIFT_gzipped,,3,1,2,1,12738,12.14790344
/home/mmlab/serializations-test/queries-20,20,,RDF_THRIFT_Value,,2,1,1,1,65371,62.34264374
/home/mmlab/serializations-test/queries-20,20,,RDF_THRIFT_Value_gzipped,,4,1,3,1,12718,12.12882996
/home/mmlab/serializations-test/queries-20,20,,SesameRIO_BINARY_1600,,5,1,0,0,91101,86.8806839
/home/mmlab/serializations-test/queries-20,20,,SesameRIO_BINARY_1600_gzipped,,8,1,5,1,15207,14.50252533
/home/mmlab/serializations-test/queries-20,20,,SesameRIO_BINARY_32000,,6,1,0,1,91101,86.8806839
/home/mmlab/serializations-test/queries-20,20,,SesameRIO_BINARY_32000_gzipped,,9,1,4,0,15208,14.503479
/home/mmlab/serializations-test/queries-20,20,,SesameRIO_BINARY_800,,4,1,0,0,91101,86.8806839
/home/mmlab/serializations-test/queries-20,20,,SesameRIO_BINARY_800_gzipped,,7,1,4,1,15206,14.50157166
/home/mmlab/serializations-test/queries-20,20,,SesameRIO_TURTLE_0,,1,1,0,3,55804,53.21884155
/home/mmlab/serializations-test/queries-20,20,,SesameRIO_TURTLE_0_gzipped,,2,1,3,5,11377,10.8499527
/home/mmlab/serializations-test/queries-20,20,,Turtle_blocks,,1,1,1,3,59524,56.76651001
/home/mmlab/serializations-test/queries-20,20,,Turtle_blocks_gzipped,,4,1,1,3,11618,11.07978821
/home/mmlab/serializations-test/queries-20,20,,Turtle_flat,,2,1,2,3,59457,56.70261383
/home/mmlab/serializations-test/queries-20,20,,Turtle_flat_gzipped,,5,1,2,4,11498,10.96534729
/home/mmlab/serializations-test/queries-20,20,,Turtle_pretty,,3,1,3,4,61956,59.08584595
/home/mmlab/serializations-test/queries-20,20,,Turtle_pretty_gzipped,,6,1,4,3,11542,11.00730896
/home/mmlab/serializations-test/queries-20,20,,"ERI_{disable_consistent_predicates=true, block_size=1024}",,4,2,0,2,3116,2.97164917
/home/mmlab/serializations-test/queries-20,20,,"ERI_{disable_consistent_predicates=true, block_size=1024}_gzip",,7,2,1,1,2339,2.230644226
/home/mmlab/serializations-test/queries-20,20,,"ERI_{disable_consistent_predicates=true, block_size=2048}",,5,2,2,0,3116,2.97164917
/home/mmlab/serializations-test/queries-20,20,,"ERI_{disable_consistent_predicates=true, block_size=2048}_gzip",,8,2,1,1,2339,2.230644226
/home/mmlab/serializations-test/queries-20,20,,"ERI_{disable_consistent_predicates=true, block_size=4096}",,6,2,2,2,3116,2.97164917
/home/mmlab/serializations-test/queries-20,20,,"ERI_{disable_consistent_predicates=true, block_size=4096}_gzip",,9,2,0,0,2339,2.230644226
/home/mmlab/serializations-test/queries-20,20,,N-Triples_utf-8,,1,2,0,1,67529,64.40067291
/home/mmlab/serializations-test/queries-20,20,,N-Triples_utf-8_gzipped,,2,2,1,0,11643,11.10363007
/home/mmlab/serializations-test/queries-20,20,,RDF_THRIFT,,1,2,1,0,65621,62.58106232
/home/mmlab/serializations-test/queries-20,20,,RDF_THRIFT_gzipped,,3,2,3,1,12740,12.14981079
/home/mmlab/serializations-test/queries-20,20,,RDF_THRIFT_Value,,2,2,0,1,65371,62.34264374
/home/mmlab/serializations-test/queries-20,20,,RDF_THRIFT_Value_gzipped,,4,2,3,2,12701,12.11261749
/home/mmlab/serializations-test/queries-20,20,,SesameRIO_BINARY_1600,,5,2,0,0,91101,86.8806839
/home/mmlab/serializations-test/queries-20,20,,SesameRIO_BINARY_1600_gzipped,,8,2,4,1,15198,14.49394226
/home/mmlab/serializations-test/queries-20,20,,SesameRIO_BINARY_32000,,6,2,0,1,91101,86.8806839
/home/mmlab/serializations-test/queries-20,20,,SesameRIO_BINARY_32000_gzipped,,9,2,4,2,15204,14.49966431
/home/mmlab/serializations-test/queries-20,20,,SesameRIO_BINARY_800,,4,2,0,0,91101,86.8806839
/home/mmlab/serializations-test/queries-20,20,,SesameRIO_BINARY_800_gzipped,,7,2,4,1,15208,14.503479
/home/mmlab/serializations-test/queries-20,20,,SesameRIO_TURTLE_0,,1,2,1,5,55804,53.21884155
/home/mmlab/serializations-test/queries-20,20,,SesameRIO_TURTLE_0_gzipped,,2,2,2,3,11382,10.85472107
/home/mmlab/serializations-test/queries-20,20,,Turtle_blocks,,1,2,3,4,59524,56.76651001
/home/mmlab/serializations-test/queries-20,20,,Turtle_blocks_gzipped,,4,2,1,4,11603,11.06548309
/home/mmlab/serializations-test/queries-20,20,,Turtle_flat,,2,2,2,3,59457,56.70261383
/home/mmlab/serializations-test/queries-20,20,,Turtle_flat_gzipped,,5,2,3,4,11494,10.96153259
/home/mmlab/serializations-test/queries-20,20,,Turtle_pretty,,3,2,0,3,61956,59.08584595
/home/mmlab/serializations-test/queries-20,20,,Turtle_pretty_gzipped,,6,2,4,3,11543,11.00826263
/home/mmlab/serializations-test/queries-20,20,,"ERI_{disable_consistent_predicates=true, block_size=1024}",,4,3,0,2,3116,2.97164917
/home/mmlab/serializations-test/queries-20,20,,"ERI_{disable_consistent_predicates=true, block_size=1024}_gzip",,7,3,2,1,2339,2.230644226
/home/mmlab/serializations-test/queries-20,20,,"ERI_{disable_consistent_predicates=true, block_size=2048}",,5,3,2,0,3116,2.97164917
/home/mmlab/serializations-test/queries-20,20,,"ERI_{disable_consistent_predicates=true, block_size=2048}_gzip",,8,3,0,1,2339,2.230644226
/home/mmlab/serializations-test/queries-20,20,,"ERI_{disable_consistent_predicates=true, block_size=4096}",,6,3,1,2,3116,2.97164917
/home/mmlab/serializations-test/queries-20,20,,"ERI_{disable_consistent_predicates=true, block_size=4096}_gzip",,9,3,2,1,2339,2.230644226
/home/mmlab/serializations-test/queries-20,20,,N-Triples_utf-8,,1,3,1,2,67529,64.40067291
/home/mmlab/serializations-test/queries-20,20,,N-Triples_utf-8_gzipped,,2,3,3,2,11648,11.10839844
/home/mmlab/serializations-test/queries-20,20,,RDF_THRIFT,,1,3,3,0,65621,62.58106232
/home/mmlab/serializations-test/queries-20,20,,RDF_THRIFT_gzipped,,3,3,2,3,12752,12.16125488
/home/mmlab/serializations-test/queries-20,20,,RDF_THRIFT_Value,,2,3,1,0,65371,62.34264374
/home/mmlab/serializations-test/queries-20,20,,RDF_THRIFT_Value_gzipped,,4,3,1,0,12714,12.12501526
/home/mmlab/serializations-test/queries-20,20,,SesameRIO_BINARY_1600,,5,3,1,0,91101,86.8806839
/home/mmlab/serializations-test/queries-20,20,,SesameRIO_BINARY_1600_gzipped,,8,3,4,1,15211,14.50634003
/home/mmlab/serializations-test/queries-20,20,,SesameRIO_BINARY_32000,,6,3,0,2,91101,86.8806839
/home/mmlab/serializations-test/queries-20,20,,SesameRIO_BINARY_32000_gzipped,,9,3,4,2,15197,14.49298859
/home/mmlab/serializations-test/queries-20,20,,SesameRIO_BINARY_800,,4,3,1,0,91101,86.8806839
/home/mmlab/serializations-test/queries-20,20,,SesameRIO_BINARY_800_gzipped,,7,3,5,2,15212,14.5072937
/home/mmlab/serializations-test/queries-20,20,,SesameRIO_TURTLE_0,,1,3,1,4,55804,53.21884155
/home/mmlab/serializations-test/queries-20,20,,SesameRIO_TURTLE_0_gzipped,,2,3,2,4,11380,10.85281372
/home/mmlab/serializations-test/queries-20,20,,Turtle_blocks,,1,3,0,3,59524,56.76651001
/home/mmlab/serializations-test/queries-20,20,,Turtle_blocks_gzipped,,4,3,2,5,11621,11.08264923
/home/mmlab/serializations-test/queries-20,20,,Turtle_flat,,2,3,0,4,59457,56.70261383
/home/mmlab/serializations-test/queries-20,20,,Turtle_flat_gzipped,,5,3,1,3,11496,10.96343994
/home/mmlab/serializations-test/queries-20,20,,Turtle_pretty,,3,3,0,3,61956,59.08584595
/home/mmlab/serializations-test/queries-20,20,,Turtle_pretty_gzipped,,6,3,4,3,11543,11.00826263
/home/mmlab/serializations-test/queries-20,20,4,"ERI_{disable_consistent_predicates=true, block_size=1024}",ERI (1024),4,4,2,0,3116,2.97164917
/home/mmlab/serializations-test/queries-20,20,4,"ERI_{disable_consistent_predicates=true, block_size=1024}_gzip","ERI (1024,GZIP)",7,4,2,1,2339,2.230644226
